Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1968","1968","°C","1.692","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1969","1969","°C","-1.68","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1970","1970","°C","-0.265","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1971","1971","°C","-1.256","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1972","1972","°C","0.397","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1973","1973","°C","1.519","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1974","1974","°C","1.456","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1975","1975","°C","-0.771","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1976","1976","°C","0.693","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1977","1977","°C","0.732","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1978","1978","°C","0.588","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1979","1979","°C","1.04","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1980","1980","°C","0.036","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1981","1981","°C","2.06","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1982","1982","°C","0.88","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1983","1983","°C","1.121","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1984","1984","°C","0.482","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1985","1985","°C","1.458","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1986","1986","°C","2.153","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1987","1987","°C","1.126","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1988","1988","°C","1.061","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1989","1989","°C","0.938","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1990","1990","°C","2.281","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1991","1991","°C","1.3","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1992","1992","°C","1.922","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1993","1993","°C","1.038","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1994","1994","°C","1.489","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1995","1995","°C","0.826","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1996","1996","°C","-0.032","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1997","1997","°C","1.528","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1998","1998","°C","1.277","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","1999","1999","°C","0.748","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2000","2000","°C","3.041","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2001","2001","°C","0.495","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2002","2002","°C","0.073","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2003","2003","°C","1.207","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2004","2004","°C","2.915","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2005","2005","°C","1.455","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2006","2006","°C","0.625","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2007","2007","°C","2.016","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2008","2008","°C","0.696","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2009","2009","°C","0.683","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7003","March","2010","2010","°C","1.225","Fc","Calculated data"
